default,account_check_status,duration_in_month,credit_history,purpose,credit_amount,savings,present_emp_since,installment_as_income_perc,personal_status_sex,other_debtors,present_res_since,property,age,other_installment_plans,housing,credits_this_2,job,people_under_maintenance,telephone,foreign_worker
1,3,20,3,3,8261,2,3,3,2,1,3,1,46,1,1,1,2,1,1,1
1,3,23,1,3,4369,1,2,2,1,2,3,2,38,2,2,1,1,1,1,1
1,3,22,1,2,6177,1,2,2,2,2,3,1,31,1,1,1,1,1,1,1
1,1,48,1,3,5131,2,2,2,1,1,2,1,41,2,1,1,2,1,1,1
1,2,30,3,6,3270,2,2,3,2,1,3,2,49,1,2,1,2,1,1,1
1,2,37,3,5,7858,3,2,3,1,2,2,1,48,2,1,1,2,1,1,1
1,1,28,1,3,8250,2,3,2,2,1,2,2,30,1,1,1,1,1,1,1
1,1,49,2,6,3285,1,2,2,1,1,2,2,54,2,2,1,1,1,1,1
1,2,41,1,6,4882,1,3,3,1,2,2,1,37,1,2,1,1,1,1,1
1,1,35,1,3,4891,1,2,3,2,1,3,1,45,2,2,1,2,1,1,1
1,1,47,2,6,3087,1,2,3,1,1,2,2,37,2,1,1,2,1,1,1
1,1,34,3,5,8891,1,2,3,2,2,3,2,53,1,1,1,2,1,1,1
1,3,44,1,2,9109,1,2,3,2,1,3,2,28,1,2,1,1,1,1,1
1,1,38,1,4,6554,2,3,2,1,2,2,2,46,1,1,1,1,1,1,1
1,3,22,1,6,8132,2,3,3,2,1,2,1,30,1,1,1,1,1,1,1
1,3,35,1,4,3668,2,3,2,2,1,2,1,31,1,2,1,1,1,1,1
1,3,46,2,2,2301,1,3,2,2,1,2,2,45,1,1,1,1,1,1,1
1,1,43,1,5,8527,3,3,3,1,1,2,2,42,1,2,1,1,1,1,1
1,1,39,1,4,9456,3,2,2,2,1,3,2,48,1,1,1,2,1,1,1
1,2,35,2,3,5380,2,2,3,2,2,3,2,53,2,1,1,2,1,1,1
1,1,48,2,6,5795,1,3,3,2,2,3,1,45,2,2,1,2,1,1,1
1,1,31,2,6,6438,3,2,3,1,1,2,2,26,2,2,1,2,1,1,1
1,3,38,2,6,9236,3,2,2,2,1,3,2,44,2,2,1,2,1,1,1
1,1,20,3,2,8549,1,3,2,2,1,3,2,37,1,2,1,1,1,1,1
1,1,26,3,5,9139,3,2,3,2,1,2,2,33,1,1,1,1,1,1,1
1,1,30,3,3,6556,3,2,3,2,1,3,1,28,2,1,1,1,1,1,1
1,2,35,1,2,2671,2,3,3,2,1,3,1,54,2,1,1,1,1,1,1
1,3,33,2,3,9520,3,3,2,2,1,2,1,29,1,1,1,1,1,1,1
1,2,24,1,2,8875,3,2,2,2,2,3,1,38,1,1,1,2,1,1,1
1,3,21,2,5,4621,2,3,2,1,1,2,2,48,1,1,1,1,1,1,1
1,1,28,3,3,4765,1,3,3,1,1,3,1,32,1,2,1,1,1,1,1
1,2,32,3,2,7790,2,2,2,2,1,3,1,32,2,2,1,2,1,1,1
1,2,31,2,6,3106,3,3,3,2,2,2,2,46,2,2,1,1,1,1,1
1,3,37,2,6,3355,3,2,3,2,1,2,2,29,2,1,1,2,1,1,1
1,1,20,2,3,5040,3,3,3,2,1,3,2,39,1,1,1,2,1,1,1
1,1,44,1,4,4742,1,2,2,1,1,2,1,33,2,2,1,2,1,1,1
1,3,20,3,4,7490,1,3,2,1,1,2,1,35,1,2,1,2,1,1,1
1,1,49,2,5,6875,1,3,3,1,2,2,2,30,1,1,1,1,1,1,1
1,1,43,2,6,6178,2,2,2,2,1,3,1,32,1,2,1,2,1,1,1
1,1,32,1,3,2369,2,2,3,2,1,2,2,27,2,1,1,1,1,1,1
1,2,22,1,6,4160,3,2,3,2,2,2,2,44,1,2,1,2,1,1,1
1,1,35,3,6,2732,1,3,2,1,1,2,1,50,2,1,1,2,1,1,1
1,2,38,3,4,7611,3,2,2,2,1,2,2,28,1,2,1,1,1,1,1
1,1,32,1,3,6626,2,3,2,2,1,3,1,51,2,1,1,1,1,1,1
1,2,32,1,4,9381,3,3,3,1,1,3,1,48,2,1,1,2,1,1,1
1,3,22,2,2,5523,1,3,3,2,1,2,1,49,1,1,1,1,1,1,1
1,2,38,1,2,3949,2,3,3,2,1,2,2,35,1,1,1,2,1,1,1
1,3,33,2,4,5617,3,2,2,2,1,3,1,47,1,1,1,2,1,1,1
1,1,41,1,4,4989,3,3,2,2,1,3,1,26,2,1,1,2,1,1,1
1,1,28,1,5,5704,2,2,2,2,1,3,2,44,2,2,1,2,1,1,1
1,1,24,1,3,9210,1,2,3,1,2,2,2,53,1,1,1,1,1,1,1
1,2,39,1,3,9389,3,3,2,2,1,3,2,52,1,2,1,1,1,1,1
1,3,29,3,3,3739,3,2,2,1,1,3,2,43,2,1,1,1,1,1,1
1,2,49,3,4,8099,2,3,3,1,2,3,1,54,2,2,1,2,1,1,1
1,1,20,3,6,8131,3,3,2,2,2,3,2,26,1,1,1,2,1,1,1
1,3,26,1,5,4104,3,3,3,1,1,2,2,47,2,1,1,1,1,1,1
1,1,37,3,4,9122,2,2,3,2,2,3,2,32,2,1,1,1,1,1,1
1,3,42,1,4,2035,1,2,2,1,1,2,2,33,2,1,1,1,1,1,1
1,1,45,3,6,8317,1,3,3,1,1,2,2,39,1,2,1,2,1,1,1
1,2,47,3,3,6582,3,2,3,1,2,3,1,41,2,2,1,1,1,1,1
1,1,37,3,3,5759,3,2,3,1,2,2,1,34,2,2,1,2,1,1,1
1,1,49,2,2,6866,3,2,3,1,2,2,2,54,2,1,1,1,1,1,1
1,3,46,1,3,8787,3,2,2,1,2,2,1,44,2,1,1,1,1,1,1
1,3,42,1,3,7178,1,2,2,2,2,2,2,47,2,2,1,1,1,1,1
1,1,45,3,5,9043,2,2,3,2,1,3,1,34,1,1,1,2,1,1,1
1,1,42,2,4,4004,2,3,3,1,1,2,1,33,2,1,1,2,1,1,1
1,1,42,1,3,6262,1,3,3,1,1,2,1,42,2,1,1,1,1,1,1
1,1,31,1,2,9440,2,2,3,2,1,3,1,32,2,1,1,1,1,1,1
1,1,31,3,2,5679,1,3,2,2,2,3,2,25,1,2,1,2,1,1,1
1,1,26,3,6,4189,1,3,2,1,1,3,1,53,2,2,1,2,1,1,1
1,2,24,2,6,5567,1,3,2,2,2,2,1,30,2,2,1,1,1,1,1
1,3,28,2,5,4827,2,3,3,2,1,3,2,44,2,1,1,1,1,1,1
1,3,48,1,2,5553,1,3,3,2,2,3,1,42,1,1,1,1,1,1,1
1,1,35,3,6,8877,3,3,3,2,1,3,2,32,1,2,1,2,1,1,1
1,3,39,2,4,6690,1,3,2,2,2,3,1,53,1,1,1,2,1,1,1
1,1,36,3,3,5914,2,3,2,2,2,3,2,52,2,2,1,1,1,1,1
1,3,20,2,3,2109,1,2,2,2,2,2,1,31,1,1,1,1,1,1,1
1,2,48,3,3,4136,2,3,3,2,2,3,1,33,2,2,1,1,1,1,1
1,3,30,3,3,4416,3,2,2,2,2,3,1,50,1,2,1,1,1,1,1
1,3,46,1,4,5988,3,3,3,2,1,2,1,30,2,2,1,1,1,1,1
1,1,49,3,6,9874,3,3,2,1,1,3,1,28,1,1,1,2,1,1,1
1,3,33,2,2,7201,2,3,2,1,1,2,1,49,1,2,1,2,1,1,1
1,2,27,2,2,5402,3,3,2,2,1,3,1,47,1,2,1,2,1,1,1
1,3,23,2,5,9324,3,3,3,2,1,3,1,35,2,2,1,1,1,1,1
1,3,37,3,5,2732,1,3,3,2,2,3,2,53,2,1,1,2,1,1,1
1,3,39,1,6,9923,2,3,3,1,1,3,2,36,1,2,1,1,1,1,1
1,2,31,1,5,3125,2,2,2,1,1,3,1,34,1,1,1,2,1,1,1
1,2,46,1,5,9113,2,2,3,2,2,3,2,29,1,2,1,2,1,1,1
1,2,31,2,5,2132,2,2,2,2,2,2,2,51,2,1,1,1,1,1,1
1,2,26,1,4,7071,3,2,3,1,2,2,2,46,1,2,1,1,1,1,1
1,1,30,3,4,9607,2,2,2,1,2,2,2,41,1,2,1,2,1,1,1
1,1,26,3,3,5804,2,2,2,1,1,3,1,38,2,2,1,2,1,1,1
1,1,39,1,3,6780,3,2,2,1,1,3,2,44,1,1,1,1,1,1,1
1,1,48,2,3,4316,3,2,3,1,2,2,2,29,2,1,1,1,1,1,1
1,3,29,1,5,3218,2,2,3,1,1,2,2,41,2,1,1,1,1,1,1
1,1,33,3,5,5167,2,3,2,2,1,3,2,35,1,1,1,1,1,1,1
1,3,24,3,4,3704,1,2,3,1,1,2,1,31,1,1,1,2,1,1,1
1,3,26,3,2,4367,3,3,2,1,1,3,2,46,2,1,1,1,1,1,1
1,1,37,1,6,3140,3,2,3,2,2,2,1,34,2,1,1,1,1,1,1
1,2,40,1,6,3595,3,2,2,2,1,2,1,50,1,1,1,1,1,1,1
1,1,37,3,6,4530,3,3,2,2,1,2,1,45,2,2,1,1,1,1,1
1,2,47,1,2,6497,3,2,3,2,2,3,1,27,2,2,1,2,1,1,1
1,3,41,1,6,9240,1,3,3,2,1,3,1,28,2,1,1,1,1,1,1
1,3,23,1,6,4402,1,2,3,1,2,3,2,52,1,1,1,2,1,1,1
1,3,34,2,5,7790,2,3,3,1,2,3,2,47,1,2,1,1,1,1,1
1,1,22,2,6,2456,1,2,2,2,1,2,1,54,1,2,1,1,1,1,1
1,1,38,1,6,7518,1,3,3,1,1,2,1,45,2,1,1,1,1,1,1
1,2,38,3,3,2025,3,2,2,1,2,2,1,49,2,1,1,1,1,1,1
1,2,28,1,5,3549,1,3,3,2,1,3,2,42,1,2,1,1,1,1,1
1,2,36,2,4,5497,2,2,3,2,1,3,1,26,2,1,1,1,1,1,1
1,1,48,2,5,6374,2,3,3,1,2,2,1,28,1,1,1,1,1,1,1
1,3,34,1,6,2356,2,2,3,1,2,3,2,49,1,2,1,1,1,1,1
1,2,21,2,2,6836,3,3,3,1,2,3,1,31,2,2,1,2,1,1,1
1,2,41,1,3,4129,2,2,2,2,2,3,1,36,1,1,1,1,1,1,1
1,3,40,2,4,5780,2,2,2,1,2,3,2,35,2,1,1,1,1,1,1
1,2,34,2,5,3536,1,3,2,1,2,2,2,28,1,2,1,1,1,1,1
1,3,36,1,3,5606,3,3,3,2,1,3,1,49,2,2,1,2,1,1,1
1,1,42,3,4,7540,2,3,3,2,1,3,2,50,2,1,1,2,1,1,1
1,3,30,2,2,4913,2,3,3,2,1,3,1,42,1,2,1,2,1,1,1
1,3,34,1,6,7515,3,2,2,2,2,2,2,32,2,1,1,1,1,1,1
1,3,38,2,2,9036,3,2,3,2,1,3,2,29,2,2,1,1,1,1,1
1,3,41,3,6,9732,1,3,3,2,2,3,2,36,1,2,1,1,1,1,1
1,3,27,2,4,4166,2,3,3,2,1,2,1,25,1,2,1,1,1,1,1
1,2,45,2,3,7764,2,3,3,1,1,3,2,29,2,2,1,2,1,1,1
1,3,38,2,4,5570,2,2,3,1,2,3,2,30,1,2,1,1,1,1,1
1,1,45,1,5,5052,3,3,2,2,2,3,2,34,2,1,1,1,1,1,1
1,3,21,2,2,5399,1,2,2,1,2,3,2,50,1,1,1,2,1,1,1
1,3,29,2,3,3730,2,3,2,2,1,3,1,30,1,1,1,1,1,1,1
1,3,21,3,6,6172,3,2,3,1,1,3,1,35,1,1,1,2,1,1,1
1,3,28,1,4,9935,1,3,3,2,1,3,2,39,2,2,1,1,1,1,1
1,2,25,2,3,4191,3,3,3,2,1,3,1,47,1,1,1,1,1,1,1
1,1,34,3,4,7912,2,3,3,2,2,3,1,31,1,2,1,1,1,1,1
1,3,32,1,2,3026,3,2,2,2,2,2,2,26,2,2,1,2,1,1,1
1,2,47,3,2,5169,2,3,2,2,1,3,1,28,2,2,1,2,1,1,1
1,1,42,2,5,8651,2,2,2,2,2,2,1,33,1,2,1,1,1,1,1
1,2,23,1,4,8865,1,3,3,1,1,2,1,27,2,2,1,1,1,1,1
1,1,47,2,4,6208,3,2,2,2,2,3,1,48,1,1,1,1,1,1,1
1,2,44,3,2,7155,2,2,3,1,1,2,1,29,2,1,1,2,1,1,1
1,2,39,3,6,2270,3,3,2,2,2,2,1,53,2,1,1,1,1,1,1
1,1,35,3,6,3275,3,3,2,2,2,2,1,45,1,2,1,1,1,1,1
1,3,44,1,4,2458,1,3,2,1,1,2,2,44,1,1,1,2,1,1,1
1,1,31,1,5,4865,2,2,2,1,2,3,2,38,1,2,1,2,1,1,1
1,2,39,3,4,9093,1,3,2,2,1,3,2,34,2,1,1,2,1,1,1
1,1,31,2,4,6074,3,3,2,2,2,3,2,45,2,2,1,2,1,1,1
1,1,24,2,4,7743,2,2,3,2,2,3,2,26,2,2,1,1,1,1,1
1,1,38,2,4,3022,1,2,3,1,2,3,1,32,1,1,1,1,1,1,1
1,2,28,1,6,8320,3,2,3,2,1,2,2,27,1,2,1,1,1,1,1
1,2,24,1,5,9400,1,3,2,1,1,3,2,51,2,1,1,1,1,1,1
1,3,23,3,6,3095,2,3,2,1,1,3,2,43,1,1,1,1,1,1,1
1,2,41,3,3,5146,1,3,3,2,1,3,2,29,1,2,1,2,1,1,1
1,3,35,3,3,7117,1,2,3,1,1,3,1,43,1,1,1,2,1,1,1
1,2,37,1,3,8205,1,2,2,2,1,2,1,28,2,2,1,1,1,1,1
1,3,42,2,2,6767,3,2,3,1,2,2,2,34,2,2,1,1,1,1,1
1,1,41,3,5,8351,1,2,3,2,2,3,2,35,2,2,1,1,1,1,1
1,2,47,2,6,3809,3,2,2,1,2,3,2,36,2,1,1,1,1,1,1
1,3,22,2,5,6854,3,3,2,2,2,2,1,30,1,2,1,2,1,1,1
1,2,47,3,3,8715,1,2,2,2,2,2,1,51,1,1,1,2,1,1,1
1,3,27,2,6,2656,2,2,3,2,2,3,2,49,2,2,1,2,1,1,1
1,1,46,1,2,6952,2,2,3,2,2,3,2,53,1,1,1,2,1,1,1
1,2,20,2,4,8486,2,3,2,1,2,2,2,29,1,1,1,1,1,1,1
1,1,20,2,6,4988,2,3,2,2,2,2,1,36,2,2,1,2,1,1,1
1,1,28,3,2,3866,1,2,3,1,2,2,2,31,1,1,1,2,1,1,1
1,1,46,2,6,4278,1,2,2,1,2,3,1,47,2,1,1,1,1,1,1
1,1,27,3,6,6373,3,3,2,2,2,2,1,41,1,1,1,1,1,1,1
1,3,46,3,5,8905,3,3,3,1,2,3,2,28,2,2,1,1,1,1,1
1,2,48,2,4,6919,3,3,3,2,2,3,1,45,1,2,1,1,1,1,1
1,1,35,3,3,3856,3,2,2,2,2,3,1,27,2,1,1,1,1,1,1
1,3,47,3,5,3222,2,2,2,1,2,2,2,37,2,1,1,2,1,1,1
1,3,33,1,2,7359,1,2,3,1,2,2,2,28,2,1,1,2,1,1,1
1,1,40,1,2,2500,2,2,2,2,1,2,1,54,2,2,1,2,1,1,1
1,3,25,1,3,3082,2,2,3,2,2,2,1,54,1,2,1,1,1,1,1
1,3,37,3,3,5504,3,3,2,2,1,3,1,31,2,1,1,1,1,1,1
1,3,36,3,4,3459,3,2,2,2,1,2,1,34,2,1,1,1,1,1,1
1,2,44,3,4,5804,2,2,2,1,1,2,2,53,1,1,1,1,1,1,1
1,2,40,1,5,9760,3,2,3,1,1,3,1,32,1,2,1,1,1,1,1
1,3,24,1,4,3203,2,2,2,2,1,2,1,40,2,2,1,2,1,1,1
1,1,32,2,3,9357,3,3,3,1,1,2,2,36,1,1,1,1,1,1,1
1,1,31,2,3,3287,3,2,3,1,1,3,2,46,1,1,1,1,1,1,1
1,3,30,2,4,4030,3,3,3,1,1,2,1,46,2,1,1,1,1,1,1
1,2,44,1,2,5269,1,3,3,1,1,3,1,46,2,1,1,2,1,1,1
1,3,33,1,6,8785,1,2,3,1,2,2,1,39,2,2,1,2,1,1,1
1,1,46,2,5,7632,3,2,2,1,1,2,2,36,1,1,1,1,1,1,1
1,2,31,3,5,8883,2,3,3,1,1,2,2,26,2,1,1,2,1,1,1
1,1,20,2,6,3989,2,2,2,2,1,2,2,37,2,1,1,2,1,1,1
1,1,48,1,5,7131,1,3,2,2,1,3,1,35,2,1,1,1,1,1,1
1,3,48,1,4,9111,1,2,3,2,1,2,1,48,2,2,1,2,1,1,1
1,2,31,2,3,2112,1,3,3,2,1,2,1,30,1,1,1,2,1,1,1
1,3,27,3,4,3858,1,3,3,2,2,3,1,41,1,1,1,2,1,1,1
1,1,25,2,4,6659,3,2,2,2,2,3,1,40,2,2,1,1,1,1,1
1,2,37,1,3,7951,3,2,2,2,1,3,1,30,2,2,1,1,1,1,1
1,2,39,3,6,3873,2,3,2,1,1,2,1,37,2,1,1,2,1,1,1
1,2,21,2,6,6705,1,3,2,1,2,2,2,44,1,2,1,2,1,1,1
1,2,24,2,6,4556,2,3,3,2,2,2,1,43,1,1,1,2,1,1,1
1,1,49,3,6,4479,3,2,3,1,2,2,2,49,2,1,1,2,1,1,1
1,1,21,1,6,6811,3,2,3,1,1,2,1,45,2,1,1,1,1,1,1
1,3,21,2,3,2567,2,3,2,1,1,2,2,41,1,1,1,2,1,1,1
1,3,26,3,4,2236,3,2,2,2,1,3,1,40,2,2,1,1,1,1,1
1,3,26,3,4,4355,1,2,3,2,2,2,1,39,1,2,1,1,1,1,1
1,3,47,2,6,6943,2,2,3,1,1,3,1,30,2,2,1,1,1,1,1
1,3,34,3,5,2417,1,3,2,1,2,2,1,29,1,2,1,2,1,1,1
1,3,21,1,6,8364,1,2,3,2,2,3,1,53,2,1,1,2,1,1,1
1,3,46,1,4,5636,1,3,3,2,2,3,2,48,2,1,1,1,1,1,1
1,2,23,2,4,6203,2,2,2,1,2,3,1,28,2,2,1,1,1,1,1
1,1,43,3,4,8678,1,3,2,2,1,3,2,45,1,1,1,1,1,1,1
1,3,40,2,2,4677,3,2,2,1,1,2,2,47,1,1,1,1,1,1,1
1,1,23,3,4,9054,1,2,3,1,2,3,1,35,1,2,1,1,1,1,1
1,3,42,3,3,8148,3,2,2,2,1,3,2,48,2,2,1,1,1,1,1
1,1,25,2,5,4399,1,2,3,2,2,3,1,35,2,1,1,2,1,1,1
1,1,33,2,6,5366,1,2,3,2,1,3,2,32,2,1,1,2,1,1,1
1,2,39,2,2,2429,3,3,3,1,2,3,2,54,1,2,1,2,1,1,1
1,2,35,2,5,9521,1,3,2,2,1,2,2,45,2,1,1,1,1,1,1
1,2,25,1,6,2839,2,3,3,1,1,2,1,32,1,2,1,2,1,1,1
